# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.263411     	-4.497795e-24
0.264466     	-3.825710e-24
0.265515     	-2.838263e-23
0.266558     	-2.688337e-23
0.267596     	3.091588e-23
0.268627     	9.822770e-25
0.269655     	7.806517e-24
0.270676     	1.731909e-23
0.271692     	3.143286e-23
0.272703     	-2.429843e-24
0.273711     	1.230431e-23
0.274712     	-6.617445e-24
0.27571      	2.533241e-24
0.276704     	2.000743e-23
0.277693     	-1.613002e-23
0.27868      	3.836050e-23
0.279663     	-6.162496e-23
0.280641     	2.197199e-23
0.281617     	-5.118180e-24
0.282591     	3.360421e-24
0.283562     	-2.998530e-24
0.28453      	5.790264e-24
0.285495     	-4.849346e-23
0.28646      	1.716400e-23
0.287421     	8.375204e-24
0.288382     	2.512561e-23
0.289341     	5.635168e-24
0.290298     	-3.722313e-24
0.291255     	3.319062e-23
0.29221      	-3.112267e-23
0.293165     	-1.395867e-24
0.29412      	1.897346e-23
0.295073     	2.093801e-23
0.296024     	1.742249e-23
0.296973     	4.032505e-23
0.297921     	-5.583469e-23
0.298865     	1.902515e-23
0.299809     	-2.724526e-23
0.300751     	1.442396e-23
0.301693     	-1.349338e-23
0.302634     	-1.690550e-23
0.303574     	3.324232e-23
0.304513     	-9.305782e-24
0.305452     	-1.540624e-23
0.306391     	-2.776225e-23
0.307329     	6.720842e-24
0.308268     	3.618915e-24
0.309208     	-2.264407e-23
0.310147     	-6.617445e-24
0.311089     	1.364848e-23
0.31203      	-2.698677e-23
0.312971     	4.601192e-24
0.313911     	1.204582e-23
0.314851     	2.895132e-24
0.31579      	2.414333e-23
0.316729     	6.875939e-24
0.317667     	-2.765885e-23
0.318607     	-8.142559e-24
0.319547     	1.204582e-23
0.320487     	3.799861e-24
0.321428     	1.049485e-23
0.322369     	1.075335e-23
0.323311     	2.096386e-23
0.324252     	1.680211e-23
0.325193     	-1.261450e-23
0.326135     	1.481170e-23
0.327078     	-1.196827e-23
0.32802      	-1.699598e-23
0.328964     	-2.481542e-24
0.329908     	-2.740036e-24
0.330853     	1.285361e-23
0.331798     	-1.853402e-23
0.332745     	2.070536e-23
0.333692     	1.765271e-23
0.334641     	-2.509976e-23
0.335591     	-2.071183e-23
0.33654      	2.696092e-23
0.337489     	-2.082169e-23
0.338438     	2.199783e-23
0.339389     	1.377773e-23
0.340339     	-7.728969e-24
0.341291     	-9.098987e-24
0.342243     	-8.530300e-24
0.343196     	3.140701e-23
0.344151     	5.919511e-24
0.345107     	-2.957171e-23
0.346064     	7.341228e-24
0.347023     	1.307979e-23
0.347982     	-4.239301e-24
0.348942     	-3.060568e-23
0.349903     	-1.137373e-23
0.350864     	9.822770e-25
0.351826     	3.820540e-23
0.352789     	1.819797e-23
0.353754     	2.962341e-23
0.35472      	-2.600449e-23
0.355687     	1.933535e-23
0.356656     	1.251111e-23
0.357626     	2.378144e-23
0.358598     	1.447566e-23
0.35957      	8.685396e-24
0.360542     	2.998530e-24
0.361515     	-3.680954e-23
0.362488     	1.199412e-23
0.363463     	-3.618915e-24
0.364438     	-6.658804e-23
0.365413     	-1.654361e-24
0.366389     	6.203855e-25
0.367365     	-6.927638e-24
0.368343     	-2.584939e-24
0.369321     	-1.778438e-23
0.3703       	-2.657318e-23
0.371281     	8.478601e-24
0.372262     	1.468246e-23
0.373244     	1.747419e-23
0.374228     	-2.584939e-24
0.375212     	1.881836e-23
0.376198     	-1.447566e-23
0.377183     	-1.406207e-23
0.378168     	-6.307252e-24
0.379154     	-1.550964e-23
0.380141     	1.251111e-23
0.381128     	2.409164e-23
0.382117     	-2.688337e-24
0.383105     	-9.512577e-24
0.384095     	5.376674e-24
0.385086     	1.571643e-23
0.386077     	1.943874e-23
0.387071     	-2.233388e-23
0.388064     	0.000000e+00
0.389059     	1.447566e-24
0.390056     	2.481542e-24
0.391053     	-5.583469e-24
0.392049     	1.033976e-23
0.393046     	-1.861156e-24
0.394042     	-6.203855e-24
0.395041     	-4.342698e-24
0.396039     	-2.522901e-23
0.397039     	-5.583469e-24
0.398039     	-1.261450e-23
0.399041     	-3.101927e-24
0.400042     	-8.271806e-25
0.401044     	1.530284e-23
0.402045     	-5.376674e-24
0.403049     	-4.135903e-25
0.404052     	-6.617445e-24
0.405055     	-1.468246e-23
0.406058     	-2.874453e-23
0.407063     	-4.756289e-24
0.408068     	-3.060568e-23
0.409075     	-2.233388e-23
0.410083     	-2.067952e-24
0.411092     	4.549493e-24
0.412102     	2.460862e-23
0.413114     	-1.840477e-23
0.414128     	-3.101927e-24
0.415139     	2.481542e-24
0.416149     	-1.550964e-23
0.417158     	-1.240771e-23
0.418165     	1.178732e-23
0.419169     	-2.481542e-24
0.420173     	-2.067952e-24
0.421174     	-2.047272e-23
0.422175     	-3.929108e-24
0.423175     	5.376674e-24
0.424175     	4.756289e-24
0.425173     	6.824240e-24
0.426171     	-2.274747e-24
0.427167     	-1.240771e-24
0.428163     	8.685396e-24
0.429159     	9.098987e-24
0.430156     	1.116694e-23
0.431152     	5.169879e-24
0.432148     	1.385528e-23
0.433144     	8.271806e-24
0.434141     	8.685396e-24
0.435137     	5.376674e-24
0.436133     	-1.033976e-23
0.437131     	2.067952e-25
0.438129     	-9.512577e-24
0.439127     	1.240771e-23
0.440127     	4.135903e-25
0.441127     	1.799118e-23
0.442126     	-1.033976e-24
0.443128     	1.654361e-23
0.44413      	3.101927e-24
0.445133     	1.033976e-24
0.446136     	7.444626e-24
0.447141     	6.410650e-24
0.448147     	-1.178732e-23
0.449152     	-1.033976e-25
0.450157     	-1.654361e-23
0.451164     	-2.895132e-24
0.452171     	1.292470e-23
0.453178     	-4.239301e-24
0.454187     	-1.550964e-24
0.455196     	-4.342698e-24
0.456207     	9.202384e-24
0.457217     	-5.480072e-24
0.45823      	5.066481e-24
0.459243     	-3.618915e-24
0.460257     	-6.307252e-24
0.461274     	7.237830e-25
0.46229      	5.376674e-24
0.463309     	-1.178732e-23
0.464329     	5.376674e-24
0.465349     	-5.066481e-24
0.466372     	-1.861156e-24
0.467396     	-2.791735e-24
0.468422     	5.066481e-24
0.469448     	-9.615975e-24
0.470476     	-3.618915e-24
0.471505     	9.719372e-24
0.472535     	-2.688337e-24
0.473565     	-1.137373e-24
0.474595     	2.895132e-24
0.475625     	5.997059e-24
0.476658     	-2.512561e-23
0.47769      	-2.481542e-24
0.478722     	8.581999e-24
0.479756     	4.446096e-24
0.480791     	2.998530e-24
0.481825     	-2.688337e-24
0.482861     	-6.720842e-24
0.483898     	5.169879e-25
0.484936     	-8.271806e-25
0.485975     	2.688337e-24
0.487015     	5.945361e-24
0.488056     	-2.843433e-24
0.489098     	-3.618915e-25
0.490141     	-4.032505e-24
0.491186     	2.067952e-24
0.492233     	1.690550e-23
0.49328      	-1.039146e-23
0.494329     	8.685396e-24
0.49538      	-1.602662e-24
0.496431     	2.326445e-24
0.497485     	6.565746e-24
0.498538     	-2.946831e-24
0.499594     	1.116694e-23
0.50065      	4.084204e-24
0.501705     	-1.395867e-24
0.502763     	6.203855e-24
0.503821     	6.617445e-24
0.504879     	-1.163223e-23
0.505937     	4.239301e-24
0.506997     	-4.239301e-24
0.508058     	-1.214922e-23
0.509118     	6.901788e-24
0.51018      	1.282130e-23
0.511243     	-5.816114e-24
0.512305     	4.239301e-24
0.51337      	-8.245957e-24
0.514435     	-8.426902e-24
0.515502     	5.376674e-24
0.516569     	-6.462349e-24
0.517639     	4.394397e-25
0.518709     	9.047288e-24
0.51978      	-9.098987e-24
0.520852     	5.557620e-24
0.521927     	-2.119650e-24
0.523001     	-8.788794e-25
0.524078     	-6.203855e-24
0.525155     	-2.442768e-24
0.526234     	-2.197199e-25
0.527313     	4.484870e-24
0.528395     	6.953487e-24
0.529476     	2.895132e-24
0.53056      	9.409179e-24
0.531645     	-1.680211e-24
0.532729     	-1.336414e-23
0.533813     	7.043960e-24
0.5349       	4.200527e-24
0.535986     	1.518652e-24
0.537073     	3.237637e-24
0.53816      	5.299126e-24
0.539249     	-2.849896e-24
0.540338     	5.609319e-24
0.541427     	-8.879267e-24
0.542519     	-7.082734e-24
0.543611     	7.838829e-24
0.544703     	-8.242726e-24
0.545797     	5.363749e-24
0.546892     	5.008320e-24
0.547986     	-1.794594e-23
0.549083     	-1.802995e-24
0.550181     	-1.766321e-23
0.55128      	-9.903549e-24
0.55238      	-2.053411e-24
0.553477     	-2.659256e-24
0.554572     	5.089099e-26
0.555666     	-2.932291e-25
0.556758     	4.851406e-24
0.557847     	-4.328865e-24
0.558936     	-2.457510e-24
0.560022     	2.019888e-24
0.561106     	1.040398e-23
0.56219      	2.874533e-24
0.563271     	-7.302454e-25
0.564352     	-3.980403e-24
0.56543      	1.086402e-23
0.566508     	1.123641e-23
0.567584     	-1.213306e-23
0.568657     	1.036238e-23
0.56973      	-8.372780e-24
0.5708       	6.396917e-24
0.571868     	1.697982e-23
0.572936     	-1.719793e-23
0.574001     	-9.592953e-24
0.575066     	8.096515e-24
0.576131     	-3.124142e-24
0.577193     	-4.852567e-24
0.578255     	-5.235916e-24
0.579318     	-1.595433e-23
0.58038      	-3.768761e-24
0.581442     	4.814854e-24
0.582505     	-3.571255e-24
0.583567     	-5.572968e-24
0.584629     	3.958996e-24
0.585692     	1.306364e-23
0.586751     	-3.000145e-24
0.587811     	-2.299142e-23
0.58887      	1.197473e-23
0.58993      	-7.858216e-24
0.59099      	-1.867619e-24
0.592047     	-2.407225e-24
0.593103     	-3.912952e-24
0.59416      	1.236570e-23
0.595214     	-7.754818e-25
0.596269     	8.853417e-24
0.597323     	-9.538426e-24
0.598377     	-4.956621e-24
0.599431     	-1.493449e-23
0.600482     	6.006753e-24
0.601534     	-6.349257e-24
0.602582     	-8.640160e-24
0.603631     	-1.232370e-23
0.604679     	-1.202643e-23
0.605728     	2.811122e-25
0.606777     	-3.499362e-24
0.607825     	-4.426709e-25
0.608874     	-6.989030e-24
0.609922     	7.538330e-24
0.610968     	8.775869e-24
0.612014     	9.961710e-24
0.61306      	-1.276314e-24
0.614106     	-1.756143e-24
0.615151     	4.426709e-25
0.616194     	-6.817778e-25
0.617237     	-6.223242e-24
0.61828      	5.397677e-24
0.619323     	-2.856762e-24
0.620366     	1.172048e-23
0.621406     	-1.172916e-24
0.622446     	-9.601434e-24
0.623483     	9.803383e-24
0.624521     	-5.186035e-24
0.625558     	6.368644e-24
0.626592     	-1.576813e-24
0.627627     	-6.633601e-24
0.628661     	6.720842e-25
0.629695     	-1.132850e-23
0.63073      	2.016253e-24
0.631764     	5.822576e-24
0.632799     	-8.065011e-24
0.63383      	8.071473e-24
0.634861     	-9.098987e-24
0.635893     	-1.201997e-24
0.636924     	1.341584e-23
0.637956     	-5.299126e-24
0.638984     	-1.912855e-24
0.640013     	-2.843433e-24
0.641041     	-6.423574e-24
0.64207      	1.292470e-26
0.643096     	-1.525114e-24
0.644121     	-3.748162e-25
0.645144     	1.709937e-23
0.646166     	1.044316e-23
0.647189     	-3.877409e-25
0.648209     	-1.731909e-24
0.649228     	6.875939e-24
0.650245     	-3.205325e-24
0.651262     	1.501850e-23
0.652279     	2.378144e-24
0.653292     	1.421717e-24
0.654306     	7.754818e-25
0.65532      	-9.176535e-24
0.656334     	-6.979336e-25
0.657345     	-1.835307e-24
0.658355     	-5.945361e-24
0.659369     	3.127777e-24
0.66038      	-1.641437e-24
0.661391     	1.460491e-24
0.662401     	1.712522e-24
0.663412     	-2.253744e-24
0.664423     	-8.103785e-24
0.665434     	-2.221432e-24
0.666444     	6.391263e-24
0.667455     	-2.727111e-24
0.668466     	-4.846761e-25
0.669477     	-8.620773e-24
0.670488     	-1.314442e-23
0.671498     	-6.953487e-24
0.672506     	-7.431701e-24
0.673514     	1.563888e-24
0.674521     	-1.276960e-23
0.675529     	-3.774012e-24
0.67654      	4.549493e-24
0.677551     	-1.680211e-24
0.678562     	-3.877409e-24
0.679572     	-9.447954e-24
0.680583     	-7.948689e-24
0.681594     	3.528442e-24
0.682605     	1.526407e-23
0.683612     	-4.807987e-24
0.68462      	-1.408792e-24
0.685624     	1.030098e-23
0.686629     	-3.786936e-24
0.687633     	-8.220107e-24
0.688634     	-8.698321e-24
0.689635     	-8.116710e-24
0.690637     	7.302454e-24
0.691638     	3.580141e-24
0.692639     	-5.997059e-24
0.69364      	-6.953487e-24
0.694641     	-1.008126e-24
0.695639     	1.835307e-24
0.696637     	9.176535e-24
0.697635     	-4.239301e-24
0.698633     	1.083090e-23
0.699631     	-8.090860e-24
0.700629     	-2.223048e-24
0.701627     	-1.191657e-23
0.702625     	-3.101927e-24
0.703623     	6.979336e-25
0.70462      	1.114109e-23
0.705618     	-2.740036e-24
0.706616     	-7.367077e-24
0.707611     	-1.734494e-23
0.708605     	-7.470475e-24
0.7096       	-9.926167e-24
0.710598     	2.869283e-24
0.711592     	-1.525114e-24
0.712587     	-9.538426e-24
0.713581     	7.806517e-24
0.714576     	-1.377773e-23
0.71557      	-9.615975e-24
0.716565     	-9.047288e-24
0.717559     	3.980807e-24
0.718554     	-4.937234e-24
0.719548     	7.754818e-25
0.720543     	-8.013312e-25
0.721537     	5.324975e-24
0.722532     	2.791735e-24
0.723526     	-3.076078e-24
0.724521     	-2.429843e-24
0.725515     	-2.972680e-24
0.72651      	1.783608e-24
0.727504     	-2.636638e-24
0.728499     	-4.368548e-24
0.729493     	5.014782e-24
0.730488     	6.333102e-24
0.731482     	-2.119650e-24
0.732477     	8.401053e-24
0.733471     	-1.964554e-23
0.734466     	3.166551e-24
0.73546      	-3.179475e-24
0.736455     	4.394397e-25
0.737449     	4.769213e-24
0.738448     	2.908057e-24
0.739446     	3.231174e-25
0.740444     	-7.056885e-24
0.741439     	-5.764415e-24
0.742433     	-1.406207e-23
0.743432     	4.329774e-24
0.74443      	-1.578752e-23
0.745428     	-9.021439e-24
0.746427     	7.270142e-24
0.747425     	2.326445e-24
0.748427     	-8.627235e-25
0.749429     	-8.181333e-24
0.750432     	2.147115e-24
0.751434     	-6.598058e-24
0.752436     	-3.824903e-24
0.753439     	-4.336842e-24
0.754441     	3.075674e-24
0.755447     	-1.152923e-24
0.756454     	-7.083946e-24
0.75746      	1.014346e-23
0.758466     	3.680307e-24
0.759473     	2.680259e-24
0.760479     	-3.958188e-25
0.761486     	-3.728775e-24
0.762492     	-1.254342e-23
0.763498     	1.642244e-23
0.764509     	1.008126e-23
0.76552      	5.169879e-26
0.766535     	7.140895e-25
0.76755      	-1.046900e-24
0.768569     	3.302260e-24
0.769589     	5.583469e-24
0.770613     	-9.952017e-24
0.771637     	-1.433349e-23
0.772666     	-6.119844e-24
0.773699     	-8.258881e-24
0.774732     	-6.203855e-25
0.77577      	-1.150298e-24
0.776813     	-3.231174e-24
0.777861     	1.189072e-24
0.778914     	-7.392927e-24
0.779967     	-3.205325e-24
0.781025     	7.483400e-24
0.782088     	1.384235e-23
0.783156     	4.523644e-24
0.784224     	-1.434641e-23
0.785298     	6.048758e-24
0.786376     	-3.980807e-24
0.787455     	7.134433e-24
0.78854      	-9.331631e-24
0.78963      	-8.077936e-24
0.79072      	-3.308722e-24
0.791815     	1.874081e-24
0.792917     	-4.303924e-24
0.794018     	1.912855e-24
0.79512      	-1.346753e-23
0.796222     	2.662488e-24
0.797329     	3.980807e-24
0.798436     	-7.651421e-24
0.799544     	-8.711246e-24
0.800651     	1.238186e-23
0.801765     	7.263680e-24
0.802879     	3.024379e-24
0.803993     	2.765885e-24
0.805113     	-7.961613e-24
0.806233     	5.273276e-24
0.807353     	2.584939e-25
0.808479     	3.153626e-24
0.809606     	-1.832722e-23
0.810732     	-1.693135e-24
0.811866     	-1.680211e-24
0.812999     	-8.543225e-24
0.814132     	-8.090860e-24
0.815266     	-6.565746e-24
0.816406     	1.072750e-24
0.817546     	-1.216214e-23
0.818687     	-3.489668e-24
0.819827     	-5.208653e-24
0.820975     	3.386271e-24
0.822122     	-3.657689e-24
0.82327      	-5.144029e-24
0.824417     	-3.282873e-24
0.825573     	9.305782e-25
0.826728     	-3.153626e-24
0.827875     	-8.840493e-24
0.829023     	3.050229e-24
0.83017      	-1.258865e-23
0.831318     	-3.799861e-24
0.832465     	-2.946831e-24
0.833613     	-3.593066e-24
0.834752     	-1.256281e-23
0.835892     	8.401053e-24
0.837032     	-5.505921e-24
0.838171     	1.013296e-23
0.839311     	-4.135903e-25
0.840451     	9.822770e-25
0.84159      	-7.961613e-24
0.84273      	-2.016253e-24
0.84387      	5.583469e-24
0.845009     	-7.858216e-24
0.846149     	-4.807987e-24
0.847288     	1.064995e-23
0.848428     	-8.271806e-25
0.849568     	-9.615975e-24
0.850716     	-3.050229e-24
0.851864     	1.008126e-23
0.853013     	-9.202384e-24
0.854161     	-3.515518e-24
0.855309     	1.499265e-24
0.856458     	4.187602e-24
0.857606     	7.289529e-24
0.858754     	5.531770e-24
0.859903     	-7.289529e-24
0.861051     	1.344168e-24
0.862199     	-3.050229e-24
0.863348     	7.341228e-24
0.864506     	-1.395867e-24
0.865664     	7.754818e-25
0.866822     	1.033976e-25
0.86798      	7.031035e-24
0.869138     	-7.237830e-24
0.870296     	-1.519944e-23
0.871454     	-2.791735e-24
0.872612     	3.515518e-24
0.87377      	1.447566e-24
0.874928     	3.618915e-24
0.876097     	-8.271806e-25
0.877266     	-6.927638e-24
0.878435     	3.515518e-24
0.879604     	-7.341228e-24
0.880773     	1.282130e-23
0.881942     	5.169879e-25
0.883111     	-2.481542e-24
0.88428      	-1.964554e-24
0.885449     	-1.447566e-24
0.886617     	-4.446096e-24
0.887798     	-1.033976e-25
0.88898      	5.169879e-25
0.890161     	-3.825710e-24
0.891342     	3.929108e-24
0.892523     	-3.205325e-24
0.893704     	-6.514047e-24
0.894885     	-6.307252e-24
0.896066     	5.480072e-24
0.897247     	-4.549493e-24
0.898428     	-9.202384e-24
0.899609     	3.929108e-24
0.90079      	-8.168409e-24
0.901971     	-1.457906e-23
0.903152     	-4.601192e-24
0.904333     	-4.963084e-24
0.905515     	-8.633698e-24
0.906696     	6.565746e-24
0.907877     	6.772541e-24
0.909073     	-1.395867e-24
0.910269     	2.119650e-24
0.911466     	4.807987e-24
0.912662     	-4.859686e-24
0.913859     	2.481542e-24
0.915055     	3.515518e-24
0.916251     	3.257024e-24
0.917448     	7.082734e-24
0.918644     	-1.623342e-23
0.919841     	1.912855e-24
0.921037     	-3.257024e-24
0.922234     	-3.205325e-24
0.92343      	-1.483755e-23
0.924626     	-1.033976e-23
0.925823     	-6.875939e-24
0.927019     	-2.016253e-24
0.928216     	-4.652891e-25
0.929412     	-5.738565e-24
0.930608     	5.635168e-24
0.931805     	-1.137373e-24
0.933001     	-4.342698e-24
0.934198     	-7.961613e-24
0.935394     	2.223048e-24
0.93659      	-5.066481e-24
0.937787     	-1.809458e-24
0.938983     	8.788794e-24
0.94018      	-9.719372e-24
0.941376     	5.428373e-24
0.942572     	-6.255553e-24
0.943769     	1.793948e-23
0.944965     	-7.909915e-24
0.946162     	-4.342698e-24
0.947358     	-1.013296e-23
0.948554     	7.031035e-24
0.949751     	-3.877409e-24
0.950947     	-5.531770e-24
0.952144     	-1.328659e-23
0.95334      	1.499265e-24
0.954537     	9.822770e-25
0.955733     	1.912855e-23
0.956929     	-1.064995e-23
0.958126     	6.720842e-25
0.959322     	-6.203855e-25
0.960519     	8.065011e-24
0.961715     	1.861156e-24
0.962911     	7.134433e-24
0.964108     	4.963084e-24
0.965304     	-2.378144e-24
0.966501     	1.613002e-23
0.967697     	-5.686867e-25
0.968893     	-1.101184e-23
0.97009      	-5.531770e-24
0.971286     	2.067952e-25
0.972483     	2.378144e-24
0.973679     	1.033976e-24
0.974875     	4.549493e-24
0.976072     	-1.447566e-24
0.977268     	-4.963084e-24
0.978465     	6.203855e-25
0.979661     	-5.221578e-24
0.980857     	-1.127034e-23
0.982054     	-8.168409e-24
0.98325      	-2.895132e-24
0.984447     	-7.082734e-24
0.985643     	1.654361e-24
0.98684      	-1.421717e-23
0.988036     	9.305782e-24
0.989232     	-1.664701e-23
0.990429     	2.740036e-24
0.991625     	-1.209752e-23
0.992822     	-3.334572e-24
0.994018     	-6.178005e-24
0.995214     	-6.927638e-24
0.996411     	-1.491510e-23
0.997607     	-1.809458e-23
0.998804     	2.326445e-25
1            	8.866342e-24
1.00121      	-2.142915e-23
1.00241      	-5.014782e-24
1.00361      	-2.636638e-24
1.00482      	-5.971210e-24
1.00602      	-7.341228e-24
1.00722      	-2.326445e-24
1.00841      	3.567216e-24
1.00961      	5.169879e-25
1.0108       	1.739664e-23
1.012        	-1.062410e-23
1.01319      	-1.124449e-23
1.01438      	1.155468e-23
1.01557      	-3.063153e-24
1.01675      	6.837165e-24
1.01794      	1.124449e-23
1.01912      	-2.675412e-24
1.0203       	-1.550964e-25
1.02148      	1.641437e-24
1.02266      	-4.691665e-24
1.02384      	3.257024e-24
1.02501      	1.557426e-24
1.02618      	4.523644e-24
1.02735      	6.326639e-24
1.02852      	-1.055302e-23
1.02969      	3.334572e-24
1.03085      	-1.016366e-23
1.03201      	-2.179074e-24
1.03317      	-6.812931e-24
1.03433      	1.138666e-23
1.03549      	-1.012650e-23
1.03664      	-4.413784e-24
1.03779      	7.993925e-24
1.03894      	3.534905e-24
1.04009      	-2.171349e-24
1.04123      	-1.214922e-24
