# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
0.498725     	-1.211799e-16
0.500076     	-1.369222e-16
0.501431     	-2.131134e-18
0.502786     	-1.280981e-16
0.504144     	1.104412e-16
0.505503     	-9.722036e-17
0.506861     	-6.151056e-18
0.508223     	-6.364392e-17
0.509586     	-1.169091e-16
0.510948     	-2.665134e-16
0.51231      	-8.521967e-18
0.513673     	2.506720e-17
0.515035     	7.353583e-17
0.516397     	-1.097346e-16
0.517759     	2.757248e-17
0.519122     	3.130983e-16
0.520484     	-4.444376e-17
0.521846     	-2.987725e-16
0.523212     	5.844564e-18
0.524578     	-2.272377e-16
0.525945     	1.065797e-16
0.527311     	8.730928e-17
0.528681     	1.966788e-17
0.530051     	2.473908e-17
0.531421     	-1.057309e-16
0.532795     	1.206537e-16
0.534169     	-1.949107e-16
0.535543     	-7.267637e-17
0.536914     	-5.176505e-17
0.53828      	-1.859959e-16
0.539646     	-1.040501e-16
0.541008     	-1.863286e-16
0.54237      	1.195635e-16
0.543728     	2.088654e-17
0.545086     	5.559177e-17
0.546439     	8.209093e-17
0.547793     	-3.416729e-17
0.549143     	-3.217998e-16
0.550493     	-4.581771e-17
0.551843     	-1.588791e-16
0.553193     	-2.772396e-17
0.554539     	1.419512e-17
0.555884     	-5.345380e-17
0.55723      	-1.752382e-17
0.558576     	-4.877782e-17
0.559922     	-1.701576e-16
0.561268     	-5.188957e-17
0.562613     	-6.908239e-17
0.563959     	-2.495318e-16
0.565309     	-2.146980e-17
0.566659     	-8.582606e-17
0.568009     	-8.453969e-17
0.569359     	-1.039127e-16
0.570713     	-7.989771e-18
0.572068     	-1.495024e-16
0.573422     	-3.351114e-16
0.57478      	-1.031523e-16
0.576139     	-1.995626e-16
0.577497     	-3.032662e-16
0.57886      	-1.505622e-17
0.580223     	-4.797790e-18
0.581591     	-1.484832e-16
0.582958     	-1.780674e-16
0.584325     	-2.466160e-16
0.585697     	-8.838300e-17
0.587069     	1.957227e-16
0.588441     	-5.337393e-17
0.589817     	-4.451704e-16
0.591194     	-4.549943e-17
0.59257      	-2.315644e-17
0.593951     	-2.493046e-16
0.595332     	-1.213121e-16
0.596714     	-3.324065e-16
0.598095     	-1.091046e-16
0.599476     	6.364593e-17
0.600862     	3.111808e-17
0.602248     	7.421072e-17
0.603633     	-2.049439e-16
0.605024     	-5.511522e-17
0.606415     	-1.899361e-16
0.607806     	3.933737e-17
0.609201     	-7.591936e-17
0.610597     	-1.736914e-16
0.611993     	-2.181779e-16
0.613394     	-1.721367e-16
0.614794     	-1.147709e-16
0.6162       	3.248921e-17
0.617606     	-2.401887e-16
0.619012     	-1.004127e-16
0.620423     	-9.966905e-17
0.621834     	-9.735313e-17
0.623245     	-1.657653e-16
0.624656     	-1.320859e-16
0.626073     	-1.339204e-16
0.627489     	1.436748e-17
0.628905     	-1.180778e-16
0.630322     	-5.146433e-17
0.631738     	-7.342150e-18
0.63316      	-3.924600e-16
0.634582     	-3.732181e-16
0.636004     	-1.938673e-16
0.637426     	-2.059010e-16
0.638853     	6.920855e-17
0.640281     	1.022723e-16
0.641708     	-2.715547e-17
0.643135     	-3.507151e-16
0.644569     	5.763520e-17
0.646002     	-2.139946e-16
0.647435     	2.485347e-17
0.648874     	-2.954954e-16
0.650313     	-1.533013e-16
0.651752     	-1.691089e-16
0.653197     	-2.156241e-16
0.654642     	-4.494881e-17
0.656087     	-1.565579e-16
0.657532     	-1.409830e-16
0.658983     	4.075842e-16
0.660434     	5.405078e-17
0.661886     	-3.327246e-18
0.663343     	7.742193e-17
0.6648       	2.394566e-17
0.666258     	1.989324e-16
0.667715     	2.070000e-16
0.669173     	1.131478e-16
0.67063      	2.384303e-17
0.672094     	-6.982866e-16
0.673558     	1.303893e-16
0.675022     	-3.092573e-17
0.676485     	4.198410e-18
0.677956     	-4.900134e-17
0.679426     	-5.229874e-17
0.680897     	-3.884517e-16
0.682368     	-1.004122e-16
0.683845     	-6.862976e-17
0.685322     	-1.023655e-16
0.6868       	-1.705426e-16
0.688277     	-2.817269e-16
0.689754     	1.197239e-16
0.691239     	1.436397e-16
0.692723     	3.613593e-16
0.694208     	8.876418e-17
0.695692     	1.557206e-15
0.697184     	3.469880e-16
0.698675     	1.697291e-16
0.700167     	8.794284e-17
0.701666     	-3.583563e-17
0.703165     	-3.667467e-17
0.704665     	-7.241729e-17
0.706156     	-1.202140e-16
0.707648     	3.290478e-17
0.709132     	8.322343e-17
0.710616     	-1.085136e-16
0.712092     	-2.361036e-16
0.713569     	-2.816202e-16
0.715038     	2.310629e-17
0.716507     	-1.445995e-17
0.717975     	-7.758350e-17
0.719437     	5.709523e-17
0.720898     	-3.344436e-17
0.722359     	9.009838e-17
0.723813     	2.362535e-16
0.725266     	1.109368e-16
0.72672      	1.414961e-16
0.728166     	1.766741e-16
0.729612     	-6.662365e-17
0.731058     	3.567258e-16
0.732504     	4.688520e-16
0.73395      	9.788514e-17
0.735388     	3.784236e-17
0.736826     	1.664767e-15
0.738264     	1.304541e-15
0.739702     	4.440073e-17
0.741132     	-2.529966e-16
0.742563     	-5.705696e-17
0.743993     	-2.278504e-16
0.745423     	-4.238938e-17
0.746853     	3.047146e-17
0.748275     	-2.110875e-16
0.749698     	3.942208e-17
0.75112      	-2.601395e-16
0.752542     	-9.956249e-17
0.753964     	-2.396699e-16
0.755386     	-1.769164e-16
0.756808     	-3.098678e-16
0.758231     	-1.317778e-16
0.759644     	-2.083277e-16
0.761058     	-2.936524e-16
0.762472     	-2.180144e-17
0.763886     	-5.602316e-17
0.7653       	-1.012529e-16
0.766714     	6.103038e-18
0.768128     	6.678358e-17
0.769541     	2.306011e-16
0.770955     	3.054954e-16
0.772369     	-2.058459e-16
0.773783     	1.400695e-16
0.775188     	8.410582e-17
0.776593     	-3.358092e-18
0.777998     	-4.024230e-16
0.779403     	-2.361547e-16
0.780808     	-2.825504e-16
0.782213     	-7.937924e-17
0.783618     	-6.122049e-17
0.785024     	-2.497227e-17
0.786429     	-7.461845e-17
0.787834     	6.240873e-16
0.789239     	-9.807226e-17
0.790644     	5.406555e-16
0.792049     	1.158034e-16
0.793454     	2.042114e-16
0.794859     	1.812248e-16
0.796255     	4.702601e-16
0.79765      	2.333789e-16
0.799046     	2.241239e-16
0.800441     	2.842469e-16
0.801837     	1.206290e-16
0.803232     	-3.634437e-16
0.804628     	-1.262596e-16
0.806023     	3.341361e-16
0.807419     	-9.968729e-17
0.808814     	1.558375e-17
0.81021      	1.744120e-16
0.811595     	3.217476e-16
0.81298      	-8.109869e-17
0.814366     	5.056046e-16
0.815751     	4.060606e-16
0.817147     	2.851180e-17
0.818543     	4.373414e-16
0.819928     	5.322745e-16
0.821313     	1.797831e-16
0.822698     	-9.617444e-17
0.824083     	-2.041748e-16
0.825469     	3.032774e-16
0.826854     	7.908825e-16
0.828239     	7.637589e-17
0.829624     	2.159747e-16
0.831009     	6.913026e-18
0.832394     	2.446051e-16
0.83378      	1.884878e-15
0.835165     	6.414266e-17
0.836538     	1.761490e-15
0.837912     	2.571655e-15
0.839286     	1.536145e-15
0.840659     	5.140891e-16
0.842033     	5.744086e-16
0.843407     	-3.134252e-15
0.84478      	-4.318089e-15
0.846154     	2.408132e-15
0.847527     	1.065165e-15
0.848889     	-1.276096e-16
0.85025      	5.677660e-17
0.851612     	1.914098e-16
0.852973     	5.954029e-17
0.854334     	6.782779e-17
0.855696     	1.490627e-16
0.857057     	-2.424322e-16
0.858418     	2.306755e-15
0.85978      	1.881556e-15
0.861141     	9.023561e-16
0.862502     	-4.301641e-16
0.863864     	-1.134646e-16
0.865225     	1.571849e-16
0.866586     	-2.462233e-16
0.867948     	2.704389e-16
0.869309     	2.084816e-15
0.870671     	1.469325e-15
0.872032     	7.110672e-16
0.873393     	-3.147503e-16
0.874755     	3.209350e-16
0.876116     	2.763827e-16
0.877463     	3.485804e-16
0.878809     	-2.810594e-16
0.880156     	7.513041e-17
0.881502     	4.804848e-16
0.882849     	2.010835e-16
0.884195     	1.399987e-16
0.885542     	1.625364e-15
0.886889     	3.070196e-16
0.888235     	8.461585e-16
0.889582     	1.227558e-15
0.890928     	7.820077e-16
0.892275     	4.372142e-16
0.893621     	7.097369e-16
0.894968     	-7.670715e-16
0.896314     	-1.480437e-15
0.897661     	1.551060e-15
0.899008     	-6.525061e-16
0.900354     	-9.288022e-16
0.901701     	-5.678199e-16
0.903047     	1.082489e-16
0.904394     	-8.270738e-16
0.905722     	-7.634956e-16
0.90705      	-4.144763e-16
0.908377     	-6.134618e-16
