# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.635899     	-1.744834e-24
0.636931     	-6.268478e-24
0.637962     	6.953487e-24
0.638991     	-1.052070e-23
0.640019     	2.248897e-24
0.641048     	-1.083090e-23
0.642076     	3.127777e-24
0.643102     	7.380002e-24
0.644127     	-3.967882e-24
0.645153     	2.215293e-23
0.646176     	-4.782138e-24
0.647198     	-1.920610e-23
0.648218     	-5.195728e-24
0.649237     	-3.257024e-24
0.650254     	-2.471202e-23
0.651271     	1.550964e-25
0.652288     	1.008126e-23
0.653301     	1.233016e-23
0.654315     	-4.497795e-24
0.655329     	-1.734494e-23
0.656343     	7.935764e-24
0.657353     	7.199056e-24
0.658367     	4.239301e-24
0.659381     	-4.872611e-24
0.660392     	-5.932436e-24
0.661402     	-2.625006e-23
0.662413     	-8.132866e-24
0.663424     	-6.688531e-25
0.664434     	-1.381650e-23
0.665445     	8.905924e-25
0.666456     	-7.434932e-24
0.667467     	3.334572e-24
0.668477     	-3.799861e-24
0.669488     	-4.950159e-24
0.670499     	-1.305394e-24
0.67151      	-5.363749e-24
0.672517     	2.242435e-23
0.673525     	-3.257024e-24
0.674533     	1.923195e-23
0.67554      	7.548023e-24
0.676551     	-3.218250e-24
0.677562     	1.783608e-24
0.678573     	-1.247233e-23
0.679583     	-9.693523e-24
0.680594     	-8.116710e-24
0.681605     	-3.231174e-25
0.682616     	9.254083e-24
0.683623     	-1.390697e-23
0.684631     	3.980807e-24
0.685635     	5.609319e-24
0.68664      	-7.884065e-24
0.687644     	6.126306e-24
0.688645     	-1.072750e-23
0.689646     	1.912855e-24
0.690647     	-6.462349e-24
0.691648     	4.006656e-24
0.69265      	3.851560e-24
0.693651     	2.933906e-24
0.694652     	-1.137373e-24
0.69565      	8.995589e-24
0.696648     	-1.649191e-23
0.697645     	-8.814643e-24
0.698643     	8.556149e-24
0.699641     	-6.178005e-24
0.700639     	8.271806e-24
0.701637     	1.447566e-23
0.702635     	-9.564276e-25
0.703633     	-1.258865e-23
0.704631     	-4.394397e-25
0.705628     	3.463819e-24
0.706626     	1.333829e-23
0.707621     	-6.565746e-24
0.708615     	-2.067952e-25
0.70961      	-8.013312e-25
0.710608     	-1.044316e-23
0.711602     	9.512577e-24
0.712597     	-1.085675e-24
0.713591     	-1.015881e-23
0.714586     	1.783608e-24
0.71558      	3.825710e-24
0.716575     	-5.454222e-24
0.717569     	-1.331244e-23
0.718563     	-9.822770e-25
0.719558     	-8.375204e-24
0.720552     	-4.032505e-24
0.721547     	-1.370018e-24
0.722541     	-1.835307e-23
0.723536     	5.583469e-24
0.72453      	-1.680211e-24
0.725525     	-7.858216e-24
0.726519     	-6.850089e-24
0.727514     	1.178732e-23
0.728508     	-3.954957e-24
0.729503     	-7.237830e-24
0.730497     	5.738565e-24
0.731492     	6.048758e-24
0.732486     	-9.435029e-25
0.733481     	5.014782e-24
0.734475     	8.013312e-25
0.73547      	-1.044316e-23
0.736464     	-1.434641e-24
0.737459     	1.304102e-23
0.738457     	5.699791e-24
0.739455     	8.762945e-24
0.740453     	-1.189072e-23
0.741448     	-8.401053e-25
0.742442     	-1.121864e-23
0.74344      	-1.005541e-23
0.744439     	7.121508e-24
0.745437     	-5.725641e-24
0.746435     	4.862917e-24
0.747434     	1.835307e-24
0.748436     	-5.053557e-24
0.749438     	-5.132720e-24
0.75044      	5.385560e-24
0.751443     	7.165179e-24
0.752445     	-1.176572e-23
0.753447     	-1.775046e-23
0.754449     	-4.925925e-24
0.755456     	2.238800e-24
