# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
10.8354      	7.042668e-11
10.8378      	7.040893e-11
10.8402      	7.039020e-11
10.8426      	7.037292e-11
10.845       	7.035479e-11
10.8475      	7.033617e-11
10.8499      	7.031707e-11
10.8523      	7.029785e-11
10.8547      	7.027867e-11
10.8571      	7.025935e-11
10.8596      	7.023969e-11
10.862       	7.022004e-11
10.8644      	7.019801e-11
10.8668      	7.017767e-11
10.8692      	7.015757e-11
10.8717      	7.013752e-11
10.8741      	7.011837e-11
10.8765      	7.009861e-11
10.8789      	7.007714e-11
10.8814      	7.005589e-11
10.8838      	7.003531e-11
10.8862      	7.001479e-11
10.8886      	6.999489e-11
10.891       	6.997377e-11
10.8935      	6.995267e-11
10.8959      	6.993130e-11
10.8983      	6.991163e-11
10.9007      	6.989062e-11
10.9031      	6.986937e-11
10.9056      	6.984814e-11
10.908       	6.982653e-11
10.9104      	6.980552e-11
10.9128      	6.978429e-11
10.9153      	6.976270e-11
10.9177      	6.974226e-11
10.9201      	6.972014e-11
10.9225      	6.969852e-11
10.9249      	6.967691e-11
10.9274      	6.965537e-11
10.9298      	6.963368e-11
10.9322      	6.961241e-11
10.9346      	6.959104e-11
10.937       	6.956978e-11
10.9395      	6.954850e-11
10.9419      	6.952729e-11
10.9443      	6.950634e-11
10.9467      	6.948496e-11
10.9492      	6.946410e-11
10.9516      	6.944247e-11
10.954       	6.942103e-11
10.9564      	6.940037e-11
10.9588      	6.937945e-11
10.9613      	6.935875e-11
10.9637      	6.933804e-11
10.9661      	6.931720e-11
10.9685      	6.929210e-11
10.9709      	6.927076e-11
10.9734      	6.924989e-11
10.9758      	6.922902e-11
10.9782      	6.920811e-11
10.9806      	6.918830e-11
10.9831      	6.916877e-11
10.9855      	6.914901e-11
10.9879      	6.912980e-11
10.9903      	6.911068e-11
10.9927      	6.909121e-11
10.9952      	6.907125e-11
10.9976      	6.905201e-11
11           	6.903355e-11
11.0024      	6.898479e-11
11.0049      	6.899866e-11
11.0073      	6.897379e-11
11.0098      	6.895766e-11
11.0122      	6.893924e-11
11.0146      	6.892162e-11
11.0171      	6.890401e-11
11.0195      	6.888641e-11
11.022       	6.886806e-11
11.0244      	6.885026e-11
11.0268      	6.883331e-11
11.0293      	6.881856e-11
11.0317      	6.880181e-11
11.0341      	6.878586e-11
11.0366      	6.877030e-11
11.039       	6.875481e-11
11.0415      	6.873945e-11
11.0439      	6.872459e-11
11.0463      	6.871013e-11
11.0488      	6.869565e-11
11.0512      	6.868154e-11
11.0537      	6.866790e-11
11.0561      	6.865449e-11
11.0585      	6.864175e-11
11.061       	6.862818e-11
11.0634      	6.861530e-11
11.0659      	6.860302e-11
11.0683      	6.859051e-11
11.0707      	6.857733e-11
11.0732      	6.856513e-11
11.0756      	6.855346e-11
11.078       	6.854260e-11
11.0805      	6.853132e-11
11.0829      	6.852060e-11
11.0854      	6.851021e-11
11.0878      	6.849981e-11
11.0902      	6.849036e-11
11.0927      	6.848151e-11
11.0951      	6.847265e-11
11.0976      	6.846424e-11
11.1         	6.845573e-11
11.1024      	6.844651e-11
11.1049      	6.843729e-11
11.1073      	6.842982e-11
11.1098      	6.842767e-11
11.1122      	6.842358e-11
11.1146      	6.841121e-11
11.1171      	6.840010e-11
11.1195      	6.839547e-11
11.122       	6.838872e-11
11.1244      	6.838314e-11
11.1268      	6.837731e-11
11.1293      	6.837208e-11
11.1317      	6.836638e-11
11.1341      	6.836167e-11
11.1366      	6.835637e-11
11.139       	6.835121e-11
11.1415      	6.834687e-11
11.1439      	6.834209e-11
11.1463      	6.833986e-11
11.1488      	6.833614e-11
11.1512      	6.833319e-11
11.1537      	6.833022e-11
11.1561      	6.832805e-11
11.1585      	6.832553e-11
11.161       	6.832392e-11
11.1634      	6.832250e-11
11.1659      	6.832074e-11
11.1683      	6.831939e-11
11.1707      	6.831810e-11
11.1732      	6.831732e-11
11.1756      	6.831679e-11
11.178       	6.831636e-11
11.1805      	6.831584e-11
11.1829      	6.831504e-11
11.1854      	6.831516e-11
11.1878      	6.831569e-11
11.1902      	6.831630e-11
11.1927      	6.831761e-11
11.1951      	6.831794e-11
11.1976      	6.831921e-11
11.2         	6.832142e-11
11.2024      	6.832390e-11
11.2049      	6.832569e-11
11.2073      	6.832798e-11
11.2098      	6.833118e-11
11.2122      	6.833414e-11
11.2146      	6.833717e-11
11.2171      	6.834079e-11
11.2195      	6.834424e-11
11.222       	6.834744e-11
11.2244      	6.835112e-11
11.2268      	6.835513e-11
