# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.263414     	-2.843433e-24
0.264469     	3.515518e-24
0.265518     	-1.499265e-24
0.266562     	-2.781395e-23
0.267599     	-3.298383e-23
0.268631     	-7.237830e-24
0.269658     	-1.499265e-23
0.270679     	-1.287300e-23
0.271695     	1.421717e-23
0.272707     	7.754818e-24
0.273714     	3.298383e-23
0.274716     	-1.142543e-23
0.275713     	-5.221578e-24
0.276707     	-1.432056e-23
0.277696     	2.569430e-23
0.278683     	-3.324232e-23
0.279666     	2.548750e-23
0.280644     	2.791735e-24
0.281621     	-3.567216e-24
0.282594     	-1.607832e-23
0.283565     	-4.156583e-23
0.284533     	-1.240771e-24
0.285498     	-1.256281e-23
0.286463     	-2.129990e-23
0.287424     	-1.943874e-23
0.288385     	4.187602e-24
0.289344     	-1.964554e-24
0.290301     	-1.752589e-23
0.291258     	-6.193515e-23
0.292214     	-7.754818e-24
0.29317      	2.719356e-23
0.294125     	-5.919511e-24
0.295079     	-2.052442e-23
0.29603      	-8.530300e-24
0.296979     	5.296541e-23
0.297926     	4.771798e-23
0.298872     	1.295055e-23
0.299816     	9.254083e-24
0.300758     	-8.349354e-24
0.301701     	-7.987463e-24
0.302642     	-2.829216e-23
0.303582     	-1.121864e-23
0.304522     	1.335121e-23
0.305461     	3.318416e-23
0.3064       	2.274747e-23
0.307338     	-1.026221e-23
0.308278     	3.790652e-23
0.309218     	-1.896699e-23
0.310158     	2.228864e-23
0.311099     	9.137761e-24
0.312042     	-2.016253e-23
0.312983     	2.949416e-23
0.313922     	-1.848232e-23
0.314862     	-1.173562e-23
0.315802     	2.039517e-23
0.316742     	3.026964e-23
0.317682     	5.531770e-24
0.318622     	1.178732e-23
0.319561     	-2.181689e-23
0.320503     	1.824967e-23
0.321444     	-1.463076e-23
0.322386     	-5.257767e-23
0.323329     	7.599722e-24
0.32427      	1.550964e-24
0.325212     	-2.295426e-23
0.326155     	1.778438e-23
0.327097     	-9.822770e-24
0.328039     	-1.085675e-23
0.328983     	-3.101927e-25
0.329927     	8.892192e-24
0.330872     	9.305782e-25
0.331819     	-3.319062e-23
0.332766     	1.313149e-23
0.333715     	-2.326445e-23
0.334665     	1.127034e-23
0.335614     	5.169879e-24
0.336563     	-8.685396e-24
0.337512     	2.357465e-23
0.338461     	-3.350081e-23
0.339412     	3.081248e-23
0.340362     	3.660274e-23
0.341314     	-3.908428e-23
0.342266     	1.675041e-23
0.343219     	2.336785e-23
0.344174     	-7.858216e-24
0.34513      	3.846390e-23
0.346087     	-1.778438e-23
0.347046     	6.824240e-24
0.348005     	6.203855e-25
0.348965     	-1.985233e-23
0.349925     	1.323489e-23
0.350887     	-2.357465e-23
0.35185      	2.812414e-23
0.352813     	3.991146e-23
0.353777     	2.460862e-23
0.354743     	3.722313e-24
0.355711     	3.929108e-24
0.35668      	-2.150670e-23
0.35765      	1.075335e-23
0.358622     	3.060568e-23
0.359594     	2.026593e-23
0.360567     	-1.178732e-23
0.36154      	-4.549493e-24
0.362513     	2.481542e-24
0.363488     	3.184645e-23
0.364463     	-2.812414e-23
0.365439     	-1.116694e-23
0.366415     	4.714929e-23
0.367393     	-3.143286e-23
0.368371     	-2.895132e-24
0.36935      	-1.778438e-23
0.370329     	1.778438e-23
0.37131      	1.654361e-24
0.372291     	1.033976e-23
0.373273     	3.308722e-24
0.374257     	-2.233388e-23
0.375243     	9.926167e-24
0.376228     	-1.075335e-23
0.377213     	2.274747e-23
0.378199     	9.098987e-24
0.379186     	7.031035e-24
0.380173     	1.033976e-23
0.38116      	1.985233e-23
0.382148     	-1.819797e-23
0.383137     	-2.771055e-23
0.384127     	-2.150670e-23
0.385117     	-2.233388e-23
0.386109     	-2.895132e-24
0.387102     	1.985233e-23
0.388097     	8.685396e-24
0.389092     	-4.963084e-24
0.390089     	-2.853773e-23
0.391085     	-4.549493e-24
0.392082     	-1.654361e-23
0.393079     	-1.902515e-23
0.394077     	-1.406207e-23
0.395075     	-5.790264e-24
0.396073     	6.617445e-24
0.397073     	2.109311e-23
0.398073     	-1.778438e-23
0.399075     	6.203855e-24
0.400076     	2.067952e-23
0.401078     	-2.067952e-24
0.402081     	6.203855e-24
0.403084     	-7.031035e-24
0.404087     	2.067952e-24
0.405091     	9.512577e-24
0.406095     	-4.135903e-24
0.4071       	-9.098987e-24
0.408107     	4.549493e-24
0.409114     	1.364848e-23
0.410122     	-1.902515e-23
0.41113      	1.240771e-23
0.41214      	3.722313e-24
0.413152     	-1.240771e-24
0.414166     	9.098987e-24
0.415178     	-1.654361e-23
0.416188     	-4.135903e-24
0.417196     	5.790264e-24
0.418202     	-5.790264e-24
0.419207     	-2.026593e-23
0.42021      	-9.512577e-24
0.421214     	-1.033976e-23
0.422215     	-8.271806e-25
0.423214     	3.722313e-24
0.424214     	-3.308722e-24
0.425212     	9.512577e-24
0.42621      	-2.895132e-24
0.427208     	6.617445e-24
0.428204     	4.135903e-25
0.4292       	8.271806e-24
0.430196     	-2.481542e-24
0.431192     	6.203855e-24
0.432189     	-6.203855e-24
0.433185     	-1.075335e-23
0.434181     	6.203855e-24
0.435177     	1.033976e-24
0.436173     	-8.271806e-25
0.437171     	7.444626e-24
0.438169     	-1.654361e-23
0.439167     	-8.065011e-24
0.440167     	8.892192e-24
0.441166     	5.169879e-24
0.442166     	3.722313e-24
0.443168     	7.031035e-24
0.444169     	-5.790264e-24
0.445172     	1.344168e-23
0.446176     	4.963084e-24
0.447181     	1.199412e-23
0.448186     	3.515518e-24
0.449191     	-5.997059e-24
0.450198     	-1.861156e-24
0.451205     	1.654361e-24
0.452212     	3.101927e-24
0.453221     	-2.481542e-24
0.45423      	3.308722e-24
0.455238     	2.481542e-24
0.456249     	4.963084e-24
0.45726      	8.271806e-24
0.458272     	-6.203855e-25
0.459285     	7.651421e-24
0.460299     	-3.722313e-24
0.461316     	-7.237830e-24
0.462332     	-1.447566e-24
0.463351     	0.000000e+00
0.464371     	-5.273276e-24
0.465391     	-4.549493e-24
0.466413     	6.927638e-24
0.467437     	-5.376674e-24
0.468464     	-1.344168e-24
0.46949      	-5.583469e-24
0.470518     	2.791735e-24
0.471546     	6.307252e-24
0.472576     	7.237830e-25
0.473606     	7.237830e-25
0.474636     	6.720842e-24
0.475668     	2.895132e-24
0.476701     	4.963084e-24
0.477733     	4.032505e-24
0.478765     	5.686867e-24
0.479799     	-1.137373e-24
0.480833     	7.341228e-24
0.481867     	-2.429843e-24
0.482904     	7.703119e-24
0.48394      	6.462349e-24
0.484978     	-6.669144e-24
0.486017     	-5.118180e-24
0.487057     	5.997059e-24
0.488098     	4.342698e-24
0.48914      	-4.239301e-24
0.490183     	5.169879e-25
0.491227     	1.240771e-24
0.492274     	3.334572e-24
0.493321     	6.720842e-24
0.49437      	-2.326445e-25
0.495421     	6.203855e-24
0.496473     	5.816114e-24
0.497526     	-1.783608e-24
0.498579     	1.550964e-24
0.499635     	1.370018e-24
0.500691     	-1.201997e-24
0.501748     	-1.550964e-25
0.502806     	5.396061e-24
0.503864     	-6.242629e-24
0.504922     	-5.938898e-24
0.505982     	-5.163416e-24
0.507042     	8.543225e-24
0.508102     	4.135903e-25
0.509163     	6.546359e-24
0.510225     	8.775869e-24
0.511287     	-3.593066e-24
0.512352     	-1.809458e-24
0.513417     	-9.628899e-24
0.514482     	1.266620e-24
0.515549     	8.788794e-25
0.516616     	-2.197199e-24
0.517685     	1.059825e-24
0.518755     	9.667673e-24
0.519826     	1.964554e-24
0.520898     	-8.065011e-24
0.521972     	-4.316849e-24
0.523047     	7.315379e-24
0.524123     	1.163223e-24
0.5252       	8.788794e-25
0.526279     	3.618915e-25
0.527358     	-2.016253e-24
0.52844      	3.722313e-24
0.529521     	6.126306e-24
0.530605     	4.213451e-24
0.531689     	-7.237830e-25
0.532773     	-8.220107e-24
0.53386      	-4.704590e-24
0.534947     	3.618915e-24
0.536033     	7.237830e-24
0.53712      	-6.669144e-24
0.538206     	-1.033976e-24
0.539295     	-1.033976e-25
0.540385     	2.119650e-24
0.541474     	2.016253e-24
0.542565     	8.581999e-24
0.543657     	-4.756289e-24
0.544749     	2.533241e-24
0.545843     	1.861156e-24
0.546938     	-7.754818e-24
0.548032     	-3.722313e-24
0.549129     	3.515518e-24
0.550226     	-5.014782e-24
0.551326     	-2.740036e-24
0.552425     	-3.257024e-24
0.553522     	1.173562e-23
0.554617     	2.067952e-25
0.555711     	1.757759e-24
0.556803     	-5.169879e-25
0.557892     	3.774012e-24
0.55898      	4.859686e-24
0.560067     	1.861156e-24
0.56115      	-2.895132e-24
0.562234     	1.550964e-24
0.563315     	3.360421e-24
0.564396     	-2.016253e-24
0.565474     	7.754818e-24
0.566552     	-3.799861e-24
0.567628     	2.093801e-24
0.568701     	9.202384e-24
0.569773     	6.798391e-24
0.570844     	-7.082734e-24
0.571914     	-1.059825e-23
0.572981     	7.496324e-24
0.574049     	-5.971210e-24
0.575114     	-2.662488e-24
0.576179     	-2.584939e-25
0.577244     	6.100457e-24
0.578306     	-1.041731e-23
0.579368     	5.557620e-24
0.58043      	1.158053e-23
0.581492     	-3.877409e-24
0.582555     	4.239301e-24
0.583617     	9.615975e-24
0.584679     	-9.564276e-25
0.585741     	5.247427e-24
0.586801     	-3.360421e-24
0.58786      	6.772541e-24
0.58892      	-1.059825e-24
0.589979     	1.292470e-24
0.591039     	1.008126e-24
0.592095     	-2.559090e-24
0.593152     	-7.211981e-24
0.594209     	7.754818e-26
0.595266     	-1.576813e-24
0.59632      	-5.738565e-24
0.597374     	-1.421717e-24
0.598428     	4.885535e-24
0.599482     	3.050229e-24
0.600533     	2.403994e-24
0.601584     	2.326445e-25
0.602633     	4.187602e-24
0.603681     	3.360421e-24
0.604729     	-4.290999e-24
0.605778     	8.271806e-24
0.606826     	-8.271806e-24
0.607875     	-5.790264e-24
0.608923     	-2.920982e-24
0.609972     	-3.386271e-24
0.611017     	-5.428373e-24
0.612063     	-5.531770e-24
0.613109     	3.360421e-25
0.614154     	6.074608e-24
0.6152       	2.455692e-24
0.616243     	4.601192e-24
0.617286     	-1.214922e-24
0.618329     	2.533241e-24
0.619371     	2.714186e-24
0.620414     	7.548023e-24
0.621454     	-4.730439e-24
0.622494     	-4.497795e-24
0.623531     	4.239301e-24
0.624568     	4.549493e-24
0.625605     	2.636638e-24
0.62664      	4.084204e-24
0.627674     	-8.013312e-24
0.628708     	-5.583469e-24
0.629742     	2.584939e-24
0.630777     	-1.189072e-24
0.631811     	1.706060e-24
0.632845     	4.394397e-24
0.633876     	-1.757759e-24
0.634908     	3.412120e-24
0.635939     	-1.499265e-24
0.63697      	1.426887e-23
0.638002     	-2.584939e-25
0.639033     	-3.929108e-24
0.640064     	4.963084e-24
0.641093     	1.550964e-24
0.642121     	7.031035e-24
0.643147     	-7.858216e-24
0.644172     	-2.016253e-24
0.645198     	-3.515518e-24
0.64622      	-4.084204e-24
0.647242     	-1.463076e-23
0.648262     	3.618915e-25
0.649282     	3.567216e-24
0.650298     	-1.292470e-24
0.651315     	-4.342698e-24
0.652331     	-1.085675e-24
0.653345     	6.203855e-24
0.654358     	4.446096e-24
0.655372     	-4.290999e-24
0.656386     	-6.307252e-24
0.657399     	9.279932e-24
0.658413     	-1.163223e-24
0.659427     	6.565746e-24
0.66044      	2.274747e-24
0.661451     	6.397725e-25
0.662461     	3.774012e-24
0.663472     	2.714186e-24
0.664483     	9.486728e-24
0.665493     	5.169879e-26
0.666504     	-2.665719e-25
0.667514     	4.329774e-24
0.668528     	-5.945361e-25
0.669539     	-6.358951e-24
0.670549     	3.205325e-24
0.67156      	-3.282873e-24
0.67257      	4.135903e-25
0.673578     	-4.290999e-24
0.674585     	-2.533241e-24
0.675596     	-3.050229e-24
0.676606     	-3.257024e-24
0.677617     	-1.044316e-23
0.678628     	-2.843433e-24
0.679638     	8.788794e-25
0.680649     	1.054655e-23
0.68166      	-3.463819e-24
0.68267      	-9.512577e-24
0.683678     	-2.223048e-24
0.684685     	-2.533241e-24
0.685689     	-1.137373e-24
0.686693     	-2.223048e-24
0.687697     	7.186132e-24
0.688698     	-1.861156e-24
0.689699     	2.067952e-24
0.6907       	-4.549493e-24
0.691701     	1.137373e-24
0.692702     	-7.548023e-24
0.693703     	8.840493e-24
0.694704     	-4.032505e-24
0.695702     	6.100457e-24
0.6967       	-5.066481e-24
0.697697     	8.788794e-25
0.698695     	5.273276e-24
0.699693     	2.843433e-24
0.70069      	6.720842e-25
0.701688     	-1.240771e-24
0.702686     	-7.703119e-24
0.703684     	-6.617445e-24
0.704681     	-7.806517e-24
0.705679     	-1.240771e-24
0.706677     	4.342698e-24
0.707671     	-1.214922e-23
0.708665     	5.324975e-24
0.70966      	8.271806e-24
0.710657     	-5.118180e-24
0.711652     	4.135903e-25
0.712646     	-4.187602e-24
0.71364      	-8.840493e-24
0.714635     	-8.788794e-25
0.715629     	-7.858216e-24
0.716623     	1.447566e-24
0.717617     	-3.877409e-24
0.718612     	-7.961613e-24
0.719606     	2.584939e-25
0.7206       	-5.169879e-26
0.721595     	-5.583469e-24
0.722589     	8.426902e-24
0.723583     	-2.740036e-24
0.724578     	5.635168e-24
0.725572     	-2.171349e-24
0.726566     	2.584939e-24
0.727561     	3.877409e-24
0.728555     	-2.895132e-24
0.729549     	-3.360421e-24
0.730543     	-9.693523e-24
0.731538     	-4.206989e-24
0.732532     	2.546165e-24
0.733526     	7.625571e-24
0.734521     	6.694993e-24
0.735515     	-1.229139e-23
0.736509     	7.276604e-24
0.737504     	4.420246e-24
0.738502     	5.299126e-25
0.7395       	-9.318707e-24
0.740498     	-1.951629e-24
0.741492     	3.877409e-25
0.742486     	-9.202384e-24
0.743484     	-8.349354e-24
0.744483     	2.248897e-24
0.745481     	9.338094e-25
0.746479     	-1.948398e-24
0.747477     	-2.924213e-25
0.748479     	3.550341e-24
0.749481     	-5.012359e-24
0.750483     	8.885729e-25
0.751485     	-6.780619e-24
0.752487     	4.942081e-24
0.753489     	1.533192e-24
0.754491     	-5.827423e-24
0.755498     	1.036399e-23
0.756504     	-1.055019e-23
0.75751      	-1.681826e-24
0.758516     	-3.720697e-24
0.759522     	5.512383e-24
0.760529     	-5.386368e-24
0.761535     	4.937234e-24
0.762541     	-3.063153e-24
0.763547     	-1.602662e-24
0.764558     	-3.076078e-24
0.765568     	3.554292e-24
0.766579     	9.131298e-24
0.767593     	-4.381472e-24
0.768608     	5.686867e-25
0.769628     	-4.704590e-24
0.770652     	-1.535454e-23
0.771675     	6.966412e-24
0.772704     	1.059825e-24
0.773737     	3.308722e-24
0.77477      	2.714186e-24
0.775808     	-7.160282e-24
0.776851     	3.877409e-24
0.777899     	4.859686e-24
0.778946     	1.861156e-24
0.779999     	8.271806e-25
0.781057     	1.033976e-25
0.782119     	-1.887006e-24
0.783182     	1.370018e-24
0.78425      	4.471945e-24
0.785324     	-3.670614e-24
0.786397     	-2.636638e-24
0.787476     	-2.610789e-24
0.78856      	-2.067952e-25
0.78965      	-9.305782e-24
0.79074      	-4.032505e-24
0.791836     	-9.305782e-25
0.792937     	1.517359e-23
0.794038     	3.774012e-24
0.79514      	-5.919511e-24
0.796241     	2.042102e-24
0.797348     	5.299126e-24
0.798456     	-3.670614e-24
0.799563     	5.169879e-25
0.800671     	-1.654361e-24
0.801784     	-4.394397e-25
0.802898     	3.541367e-24
0.804011     	1.033976e-25
0.805131     	2.378144e-24
0.806251     	-2.093801e-24
0.807371     	1.861156e-24
0.808498     	2.119650e-24
0.809624     	-9.202384e-24
0.810751     	2.016253e-24
0.811884     	-5.428373e-25
0.813017     	-3.101927e-24
0.81415      	-3.567216e-24
0.815284     	-1.654361e-24
0.816424     	2.584939e-24
0.817564     	-4.420246e-24
0.818704     	-2.171349e-24
0.819844     	-1.861156e-24
0.820992     	9.305782e-25
0.822139     	5.686867e-24
0.823287     	-4.756289e-24
0.824434     	3.515518e-24
0.825589     	-1.861156e-24
0.826744     	4.446096e-24
0.8279       	1.240771e-24
0.829047     	-7.392927e-24
0.830194     	6.824240e-24
0.831342     	-9.305782e-25
0.832489     	-5.841963e-24
0.833636     	5.841963e-24
0.834784     	1.033976e-24
0.835923     	2.895132e-24
0.837062     	4.135903e-24
0.838202     	7.858216e-24
0.839341     	-9.305782e-25
0.840481     	8.065011e-24
0.84162      	-4.652891e-24
0.842759     	-1.447566e-24
0.843899     	5.376674e-24
0.845038     	-4.135903e-25
0.846178     	-3.929108e-24
0.847317     	-6.720842e-24
0.848457     	4.342698e-24
0.849605     	-4.963084e-24
0.850753     	-4.756289e-24
0.851901     	-7.754818e-24
0.853049     	1.757759e-24
0.854197     	4.859686e-24
0.855345     	-1.654361e-24
0.856493     	7.754818e-24
0.857641     	-9.822770e-24
0.858789     	1.116694e-23
0.859937     	4.549493e-24
0.861085     	-1.033976e-25
0.862233     	-2.067952e-25
0.863391     	7.237830e-25
0.864549     	-1.654361e-24
0.865706     	-2.481542e-24
0.866864     	-2.171349e-24
0.868022     	1.033976e-25
0.86918      	6.307252e-24
0.870337     	2.998530e-24
0.871495     	2.688337e-24
0.872653     	-2.688337e-24
0.87381      	-5.066481e-24
0.874979     	-3.101927e-24
0.876147     	3.929108e-24
0.877316     	4.652891e-24
0.878484     	6.100457e-24
0.879652     	-3.101927e-25
0.880821     	3.929108e-24
0.881989     	-1.364848e-23
0.883158     	-1.757759e-24
0.884326     	-2.067952e-25
0.885495     	8.271806e-25
0.886675     	-3.101927e-25
0.887855     	6.203855e-24
0.889036     	-9.926167e-24
0.890216     	-1.964554e-24
0.891397     	3.722313e-24
0.892577     	5.583469e-24
0.893758     	-1.271790e-23
0.894938     	-7.858216e-24
0.896119     	-2.171349e-24
0.897299     	-4.652891e-24
0.89848      	8.478601e-24
0.89966      	6.927638e-24
0.900841     	1.127034e-23
0.902021     	2.378144e-24
0.903202     	-4.342698e-24
0.904382     	1.716400e-23
0.905563     	-1.581983e-23
0.906743     	1.240771e-24
0.907939     	-5.997059e-24
0.909134     	-5.169879e-24
0.91033      	2.067952e-24
0.911525     	-4.652891e-24
0.912721     	-7.031035e-24
0.913917     	1.033976e-24
0.915112     	-2.895132e-24
0.916308     	4.652891e-24
0.917503     	-4.342698e-24
0.918699     	-7.858216e-24
0.919895     	-5.169879e-24
0.92109      	0.000000e+00
0.922286     	-8.271806e-25
0.923481     	5.169879e-25
0.924677     	-4.135903e-25
0.925873     	1.344168e-24
0.927068     	-9.202384e-24
0.928264     	-4.963084e-24
0.929459     	1.964554e-24
0.930655     	-1.344168e-24
0.931851     	4.135903e-25
0.933046     	-5.997059e-24
0.934242     	4.135903e-25
0.935437     	7.134433e-24
0.936633     	-1.240771e-24
0.937829     	6.824240e-24
0.939024     	-6.824240e-24
0.94022      	-1.240771e-24
0.941415     	6.617445e-24
0.942611     	4.963084e-24
0.943807     	-4.135903e-25
0.945002     	-2.067952e-24
0.946198     	5.997059e-24
0.947393     	4.963084e-24
0.948589     	3.722313e-24
0.949785     	-1.044316e-23
0.95098      	1.550964e-24
0.952176     	-1.757759e-24
0.953371     	4.135903e-25
0.954567     	-9.305782e-25
0.955763     	1.757759e-24
0.956958     	6.203855e-25
0.958154     	-2.171349e-24
0.95935      	-8.478601e-24
0.960545     	6.203855e-24
0.961741     	5.790264e-24
0.962936     	1.344168e-24
0.964132     	-1.550964e-24
0.965328     	-2.688337e-24
0.966523     	2.067952e-24
0.967719     	-4.756289e-24
0.968914     	2.998530e-24
0.97011      	3.929108e-24
0.971306     	9.926167e-24
0.972501     	2.067952e-24
0.973697     	1.033976e-24
0.974892     	-7.237830e-25
0.976088     	-5.893662e-24
0.977284     	-4.135903e-25
0.978479     	-5.480072e-24
0.979675     	-5.583469e-24
0.98087      	1.654361e-24
0.982066     	-1.602662e-24
0.983262     	1.070165e-23
0.984457     	-1.861156e-24
0.985653     	-1.054655e-23
0.986848     	5.221578e-24
0.988044     	3.412120e-24
0.98924      	1.385528e-23
0.990435     	-7.496324e-24
0.991631     	-1.121864e-23
0.992826     	1.292470e-24
0.994022     	1.292470e-24
0.995218     	-1.395867e-24
0.996413     	-4.187602e-24
0.997609     	-7.237830e-25
0.998804     	-4.135903e-25
1            	3.515518e-24
1.00121      	9.305782e-24
1.00241      	4.652891e-25
1.00361      	2.791735e-24
1.00482      	-1.576813e-23
1.00602      	-4.652891e-24
1.00722      	-1.706060e-24
1.00841      	4.290999e-24
1.00961      	5.273276e-24
1.0108       	-3.825710e-24
1.012        	2.326445e-24
1.01319      	-1.788778e-23
1.01438      	-5.066481e-24
1.01557      	8.504451e-24
1.01676      	3.127777e-24
1.01794      	1.628512e-24
1.01913      	-3.696463e-24
1.02031      	-1.499265e-24
1.02149      	9.977866e-24
1.02267      	1.023636e-23
1.02384      	3.748162e-24
1.02502      	-1.861156e-24
1.02619      	-1.731909e-24
1.02736      	-5.221578e-24
1.02853      	0.000000e+00
1.02969      	4.446096e-24
1.03086      	-1.454028e-24
1.03202      	1.046900e-23
1.03318      	6.388032e-24
1.03434      	-4.394397e-25
1.0355       	1.506535e-24
1.03665      	4.769213e-24
1.0378       	1.686673e-24
1.03895      	6.720842e-25
1.0401       	1.861156e-24
1.04124      	-6.617445e-24
1.04238      	-3.282873e-24
1.04352      	1.421717e-24
1.04466      	3.463819e-24
1.0458       	5.686867e-24
