# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phi)
0.468464     	6.722240e-08
0.46949      	6.718725e-08
0.470518     	6.715984e-08
0.471546     	6.710461e-08
0.472576     	6.706450e-08
0.473606     	6.701586e-08
0.474636     	6.695838e-08
0.475668     	6.687233e-08
0.476701     	6.681043e-08
0.477733     	6.678618e-08
0.478765     	6.674471e-08
0.479799     	6.670767e-08
0.480833     	6.667309e-08
0.481867     	6.666841e-08
0.482904     	6.663893e-08
0.48394      	6.661024e-08
0.484978     	6.655027e-08
0.486017     	6.651083e-08
0.487057     	6.647404e-08
0.488098     	6.643633e-08
0.48914      	6.642750e-08
0.490183     	6.642221e-08
0.491227     	6.640818e-08
0.492274     	6.636855e-08
0.493321     	6.631224e-08
0.49437      	6.625528e-08
0.495421     	6.620795e-08
0.496473     	6.613138e-08
0.497526     	6.610239e-08
0.498579     	6.601391e-08
0.499635     	6.595729e-08
0.500691     	6.590817e-08
0.501748     	6.587535e-08
0.502806     	6.582880e-08
0.503864     	6.577901e-08
0.504922     	6.575059e-08
0.505982     	6.573050e-08
0.507042     	6.572470e-08
0.508102     	6.565355e-08
0.509163     	6.558142e-08
0.510225     	6.555010e-08
0.511287     	6.553565e-08
0.512352     	6.551094e-08
0.513417     	6.548470e-08
0.514482     	6.545159e-08
0.515549     	6.542041e-08
0.516616     	6.540767e-08
0.517685     	6.539743e-08
0.518755     	6.539800e-08
0.519826     	6.541582e-08
0.520898     	6.547303e-08
0.521972     	6.546966e-08
0.523047     	6.548090e-08
0.524123     	6.549928e-08
0.5252       	6.543774e-08
0.526279     	6.537105e-08
0.527358     	6.533672e-08
0.52844      	6.527494e-08
0.529521     	6.528840e-08
0.530605     	6.531882e-08
0.531689     	6.528737e-08
0.532773     	6.528535e-08
0.53386      	6.530168e-08
0.534947     	6.529586e-08
0.536033     	6.529883e-08
0.53712      	6.529417e-08
0.538206     	6.528940e-08
0.539295     	6.528965e-08
0.540385     	6.531222e-08
0.541474     	6.534549e-08
0.542565     	6.534413e-08
0.543657     	6.532499e-08
0.544749     	6.528515e-08
0.545843     	6.520943e-08
0.546938     	6.522265e-08
0.548032     	6.521208e-08
0.549129     	6.524167e-08
0.550226     	6.524820e-08
0.551326     	6.526640e-08
0.552425     	6.524267e-08
0.553522     	6.523841e-08
0.554617     	6.529085e-08
0.555711     	6.532808e-08
0.556803     	6.540661e-08
0.557892     	6.545145e-08
0.55898      	6.553224e-08
0.560067     	6.561535e-08
0.56115      	6.576320e-08
0.562234     	6.581216e-08
0.563315     	6.577914e-08
0.564396     	6.581441e-08
0.565474     	6.575826e-08
0.566552     	6.573433e-08
0.567628     	6.579146e-08
0.568701     	6.581684e-08
0.569773     	6.586453e-08
0.570844     	6.588630e-08
0.571914     	6.592367e-08
0.572981     	6.590219e-08
0.574049     	6.589866e-08
0.575114     	6.590279e-08
0.576179     	6.597678e-08
0.577244     	6.603031e-08
0.578306     	6.608962e-08
0.579368     	6.609211e-08
0.58043      	6.609345e-08
0.581492     	6.608029e-08
0.582555     	6.605415e-08
0.583617     	6.606187e-08
0.584679     	6.606770e-08
0.585741     	6.606648e-08
0.586801     	6.603769e-08
0.58786      	6.599999e-08
0.58892      	6.597393e-08
0.589979     	6.596905e-08
0.591039     	6.594640e-08
0.592095     	6.592201e-08
0.593152     	6.589002e-08
0.594209     	6.587790e-08
0.595266     	6.586188e-08
0.59632      	6.583180e-08
0.597374     	6.582327e-08
0.598428     	6.581538e-08
0.599482     	6.580875e-08
0.600533     	6.581481e-08
0.601584     	6.583298e-08
0.602633     	6.586865e-08
0.603681     	6.587522e-08
0.604729     	6.589087e-08
0.605778     	6.589112e-08
0.606826     	6.590766e-08
0.607875     	6.593417e-08
0.608923     	6.595591e-08
0.609972     	6.599387e-08
0.611017     	6.603150e-08
0.612063     	6.603463e-08
0.613109     	6.600718e-08
0.614154     	6.602140e-08
0.6152       	6.606940e-08
0.616243     	6.608436e-08
0.617286     	6.610722e-08
0.618329     	6.612804e-08
0.619371     	6.615063e-08
0.620414     	6.614446e-08
0.621454     	6.613316e-08
0.622494     	6.614268e-08
0.623531     	6.619364e-08
0.624568     	6.621746e-08
0.625605     	6.622917e-08
0.62664      	6.623420e-08
0.627674     	6.626589e-08
0.628708     	6.627844e-08
0.629742     	6.628453e-08
0.630777     	6.626444e-08
0.631811     	6.624640e-08
0.632845     	6.623396e-08
0.633876     	6.623698e-08
0.634908     	6.624945e-08
0.635939     	6.627694e-08
0.63697      	6.625940e-08
0.638002     	6.626681e-08
0.639033     	6.624592e-08
0.640064     	6.622080e-08
0.641093     	6.623468e-08
0.642121     	6.620350e-08
0.643147     	6.617798e-08
0.644172     	6.620426e-08
0.645198     	6.618111e-08
